Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band
CLM35662,POL12461,07/11/2019,07/11/2019,Collision,Medium,FALSE,FALSE,2221,1620,Minor,03/03/2020,settled,CUST22461,44,Male,Employed,Birmingham,9526,22,SUV,20,Excellent
CLM35767,POL11881,22/05/2023,23/05/2023,Collision,Medium,FALSE,FALSE,1965,1532,Minor,29/08/2023,settled,CUST21881,32,Female,Employed,London,5274,12,Motorcycle,11,Good
CLM36125,POL11570,03/03/2022,03/03/2022,Collision,Medium,FALSE,FALSE,2172,3164,Minor,24/07/2022,settled,CUST21570,40,Female,Employed,Liverpool,17747,20,SUV,10,Good
CLM36351,POL13595,28/07/2024,04/08/2024,Collision,Medium,FALSE,FALSE,1359,1960,Minor,15/12/2024,settled,CUST23595,30,Male,Employed,Leeds,2164,10,Van,0,Good
CLM36525,POL12650,14/08/2025,17/08/2025,Collision,Medium,FALSE,FALSE,2243,1665,Minor,14/12/2025,settled,CUST22650,38,Male,Employed,Edinburgh,15310,17,Hatchback,14,Excellent
CLM36686,POL10313,11/11/2022,14/11/2022,Collision,Medium,FALSE,FALSE,1817,1140,Minor,14/01/2023,settled,CUST20313,27,Female,Employed,Birmingham,12517,7,Hatchback,10,Good
CLM36828,POL13767,04/07/2019,07/07/2019,Collision,Medium,FALSE,FALSE,1298,1941,Minor,25/10/2019,settled,CUST23767,50,Male,Employed,Leeds,12850,29,Sedan,7,Fair
CLM36861,POL11685,17/03/2023,24/03/2023,Collision,Medium,FALSE,FALSE,1570,931,Minor,04/09/2023,settled,CUST21685,61,Female,Employed,Newcastle,12076,40,Sedan,19,Fair
CLM36949,POL10459,28/04/2022,28/04/2022,Collision,Medium,FALSE,FALSE,2953,2385,Minor,28/08/2022,settled,CUST20459,37,Female,Employed,Leeds,15281,16,Coupe,9,Poor
CLM37121,POL12319,19/03/2025,22/03/2025,Collision,Medium,FALSE,FALSE,1913,1434,Minor,21/06/2025,settled,CUST22319,57,Female,Employed,Liverpool,15963,35,Hatchback,6,Excellent
CLM37191,POL14849,05/03/2019,06/03/2019,Collision,Medium,FALSE,FALSE,2043,1637,Minor,26/05/2019,settled,CUST24849,24,Male,Employed,Glasgow,11078,2,Hatchback,1,Fair
CLM37259,POL13676,01/11/2020,01/11/2020,Collision,Medium,FALSE,FALSE,3038,2327,Minor,24/01/2021,settled,CUST23676,43,Female,Employed,Glasgow,4615,24,Coupe,7,Poor
CLM37263,POL11164,17/07/2024,17/07/2024,Collision,Medium,FALSE,FALSE,2016,1491,Minor,24/09/2024,settled,CUST21164,53,Male,Employed,Bristol,18421,31,SUV,0,Good
CLM37291,POL12298,26/08/2025,01/09/2025,Collision,Medium,FALSE,FALSE,1694,1490,Minor,17/01/2026,settled,CUST22298,39,Female,Employed,Cardiff,11969,17,Coupe,3,Excellent
CLM37540,POL13103,21/07/2022,24/07/2022,Collision,Medium,FALSE,FALSE,2073,1591,Minor,19/11/2022,settled,CUST23103,40,Male,Employed,Glasgow,10739,22,Coupe,2,Excellent
CLM37557,POL10443,05/12/2018,05/12/2018,Collision,Medium,FALSE,FALSE,1433,1025,Minor,19/02/2019,settled,CUST20443,45,Female,Employed,Bristol,14113,23,Van,2,Fair
CLM37675,POL10914,01/04/2023,03/04/2023,Collision,Medium,FALSE,FALSE,1319,897,Minor,22/06/2023,settled,CUST20914,26,Female,Employed,Edinburgh,12076,4,Sedan,12,Excellent
CLM37698,POL12345,16/04/2024,16/04/2024,Collision,Medium,FALSE,FALSE,1876,1549,Minor,20/07/2024,settled,CUST22345,19,Female,Employed,London,13158,0,Sedan,15,Good
CLM37863,POL13692,29/01/2022,30/01/2022,Collision,Medium,FALSE,FALSE,2136,1473,Minor,29/07/2022,settled,CUST23692,47,Female,Employed,Bristol,14286,27,Sedan,7,Good
CLM37947,POL11498,12/02/2025,14/02/2025,Collision,Medium,FALSE,FALSE,1143,695,Minor,24/05/2025,settled,CUST21498,32,Female,Employed,Newcastle,10656,11,Sedan,12,Poor
CLM34293,POL10016,27/07/2025,27/07/2025,Collision,Low,FALSE,FALSE,1799,1106,Minor,20/09/2025,settled,CUST20016,20,Male,Student,Cardiff,19780,1,Hatchback,14,Excellent
CLM32754,POL10027,28/09/2019,01/10/2019,Collision,Low,FALSE,FALSE,1776,1094,Minor,15/11/2019,settled,CUST20027,21,Male,Student,Glasgow,7132,1,SUV,0,Good
CLM30030,POL14270,13/07/2022,13/07/2022,Collision,Low,FALSE,FALSE,1950,1209,Minor,22/09/2022,settled,CUST24270,21,Female,Student,London,18461,0,SUV,12,Excellent
CLM30892,POL14270,02/04/2024,02/04/2024,Collision,Low,FALSE,FALSE,2365,1979,Minor,22/06/2024,settled,CUST24270,21,Female,Student,London,18461,0,SUV,12,Excellent
CLM30921,POL14270,14/08/2022,16/08/2022,Collision,Low,FALSE,FALSE,2080,1556,Minor,07/10/2022,settled,CUST24270,21,Female,Student,London,18461,0,SUV,12,Excellent
CLM34454,POL11287,17/06/2024,23/06/2024,Collision,Low,FALSE,FALSE,2628,1908,Minor,06/08/2024,settled,CUST21287,19,Female,Student,Cardiff,8658,0,Hatchback,0,Fair
CLM33315,POL10605,03/08/2023,03/08/2023,Collision,Low,FALSE,FALSE,2660,2271,Minor,28/10/2023,settled,CUST20605,25,Male,Student,Bristol,11479,5,Coupe,12,Fair
CLM30632,POL11062,02/07/2022,02/07/2022,Collision,Low,FALSE,FALSE,1940,1405,Minor,30/08/2022,settled,CUST21062,22,Female,Student,Newcastle,9632,2,Hatchback,3,Excellent
CLM30126,POL14221,14/07/2021,14/07/2021,Collision,Low,FALSE,FALSE,1835,1486,Minor,25/08/2021,settled,CUST24221,19,Female,Student,Glasgow,9296,1,Sedan,8,Fair
CLM30132,POL12149,13/07/2022,15/07/2022,Collision,Low,FALSE,FALSE,2001,1197,Minor,17/09/2022,settled,CUST22149,20,Male,Student,Edinburgh,14920,1,Hatchback,5,Excellent
CLM31963,POL14035,11/07/2024,12/07/2024,Collision,Low,FALSE,FALSE,2045,1714,Minor,13/08/2024,settled,CUST24035,21,Female,Student,Newcastle,8185,0,Sedan,18,Good
CLM30199,POL12415,18/10/2018,19/10/2018,Collision,Low,FALSE,FALSE,2934,1642,Minor,24/11/2018,settled,CUST22415,36,Male,Student,Edinburgh,14643,14,Coupe,13,Good
CLM33231,POL12415,29/04/2025,03/05/2025,Collision,Low,FALSE,FALSE,2361,1808,Minor,25/06/2025,settled,CUST22415,36,Male,Student,Edinburgh,14643,14,Coupe,13,Good
CLM31598,POL10208,17/07/2021,19/07/2021,Collision,Low,FALSE,FALSE,1849,1122,Minor,26/09/2021,settled,CUST20208,19,Female,Student,Manchester,4195,0,Sedan,4,Excellent
CLM32946,POL10208,05/06/2022,05/06/2022,Collision,Low,FALSE,FALSE,1748,1536,Minor,12/08/2022,settled,CUST20208,19,Female,Student,Manchester,4195,0,Sedan,4,Excellent
CLM30252,POL14200,06/10/2019,10/10/2019,Collision,Low,FALSE,FALSE,2284,1593,Minor,08/01/2020,settled,CUST24200,44,Male,Student,Birmingham,15772,24,Hatchback,14,Excellent
CLM33110,POL14200,20/02/2020,20/02/2020,Collision,Low,FALSE,FALSE,1281,1014,Minor,12/04/2020,settled,CUST24200,44,Male,Student,Birmingham,15772,24,Hatchback,14,Excellent
CLM34653,POL10274,16/01/2020,21/01/2020,Collision,Low,FALSE,FALSE,2188,1500,Minor,05/03/2020,settled,CUST20274,20,Male,Student,Newcastle,22174,0,SUV,15,Excellent
CLM30292,POL14449,22/05/2025,22/05/2025,Collision,Low,FALSE,FALSE,1162,696,Minor,09/07/2025,settled,CUST24449,22,Male,Student,Liverpool,8572,3,Sedan,14,Good
CLM32641,POL14449,06/12/2021,10/12/2021,Collision,Low,FALSE,FALSE,1792,1435,Minor,11/01/2022,settled,CUST24449,22,Male,Student,Liverpool,8572,3,Sedan,14,Good
CLM30316,POL12147,29/01/2022,29/01/2022,Collision,Low,FALSE,FALSE,2169,1418,Minor,28/03/2022,settled,CUST22147,20,Male,Student,Birmingham,13941,0,Hatchback,11,Excellent
CLM32248,POL13268,03/11/2019,05/11/2019,Collision,Low,FALSE,FALSE,2183,1684,Minor,03/02/2020,settled,CUST23268,18,Female,Student,Cardiff,6791,0,SUV,18,Poor
CLM31338,POL10389,22/03/2022,23/03/2022,Collision,Low,FALSE,FALSE,1768,1059,Minor,22/04/2022,settled,CUST20389,18,Male,Student,Glasgow,15115,0,Hatchback,18,Fair
CLM33047,POL10389,30/01/2019,02/02/2019,Collision,Low,FALSE,FALSE,2862,1562,Minor,20/04/2019,settled,CUST20389,18,Male,Student,Glasgow,15115,0,Hatchback,18,Fair
CLM32250,POL10409,02/06/2022,02/06/2022,Collision,Low,FALSE,FALSE,1661,1442,Minor,30/07/2022,settled,CUST20409,22,Male,Student,Newcastle,14049,2,Hatchback,2,Excellent
CLM34569,POL11278,02/07/2020,04/07/2020,Collision,Low,FALSE,FALSE,1750,971,Minor,23/09/2020,settled,CUST21278,18,Female,Student,Birmingham,10613,0,SUV,9,Good
CLM31689,POL10494,21/06/2024,21/06/2024,Collision,Low,FALSE,FALSE,2211,1358,Minor,03/09/2024,settled,CUST20494,22,Female,Student,Leeds,9073,0,Sedan,15,Fair
CLM30947,POL12352,26/10/2020,26/10/2020,Collision,Low,FALSE,FALSE,2737,1989,Minor,11/12/2020,settled,CUST22352,30,Male,Student,Edinburgh,11465,10,Motorcycle,2,Good
CLM30501,POL14918,01/09/2019,06/09/2019,Collision,Low,FALSE,FALSE,1863,958,Minor,22/11/2019,settled,CUST24918,18,Female,Student,Newcastle,15304,0,Motorcycle,15,Excellent
CLM30542,POL14843,25/12/2024,28/12/2024,Collision,Low,FALSE,FALSE,3773,1970,Minor,10/02/2025,settled,CUST24843,20,Female,Student,London,7783,1,SUV,18,Good
CLM30551,POL13527,01/07/2020,01/07/2020,Collision,Low,FALSE,FALSE,2324,1730,Minor,10/09/2020,settled,CUST23527,22,Female,Student,Liverpool,15227,2,SUV,2,Good
CLM30589,POL13407,04/03/2025,06/03/2025,Collision,Low,FALSE,FALSE,2867,1444,Minor,13/04/2025,settled,CUST23407,18,Male,Student,Newcastle,16658,0,Sedan,17,Poor
CLM30805,POL13577,28/08/2023,31/08/2023,Collision,Low,FALSE,FALSE,2384,2120,Minor,30/09/2023,settled,CUST23577,22,Female,Student,Bristol,14885,1,Sedan,14,Excellent
CLM31144,POL10737,02/02/2019,07/02/2019,Collision,Low,FALSE,FALSE,1336,916,Minor,02/04/2019,settled,CUST20737,22,Female,Student,Glasgow,13963,4,Sedan,13,Good
CLM30656,POL12698,15/01/2025,18/01/2025,Collision,Low,FALSE,FALSE,1969,2170,Minor,23/02/2025,settled,CUST22698,18,Female,Student,Edinburgh,8774,0,Hatchback,11,Good
CLM30677,POL14801,09/06/2021,09/06/2021,Collision,Low,FALSE,FALSE,1736,974,Minor,23/07/2021,settled,CUST24801,20,Female,Student,London,10244,0,Sedan,11,Poor
CLM31461,POL13642,24/12/2022,26/12/2022,Collision,Low,FALSE,FALSE,1604,2212,Minor,14/02/2023,settled,CUST23642,49,Female,Student,Leeds,11355,30,Motorcycle,4,Good
CLM30684,POL13142,11/08/2022,11/08/2022,Collision,Low,FALSE,FALSE,1539,786,Minor,19/09/2022,settled,CUST23142,45,Female,Student,Liverpool,8022,23,Sedan,20,Fair
CLM30727,POL14431,11/09/2022,11/09/2022,Collision,Low,FALSE,FALSE,2209,1678,Minor,15/10/2022,settled,CUST24431,33,Female,Student,Birmingham,16097,14,Sedan,7,Poor
CLM33333,POL10747,02/08/2020,02/08/2020,Collision,Low,FALSE,FALSE,2250,1548,Minor,25/10/2020,settled,CUST20747,18,Male,Student,Bristol,10894,0,SUV,4,Excellent
CLM34841,POL10784,09/02/2025,11/02/2025,Collision,Low,FALSE,FALSE,1715,1076,Minor,13/03/2025,settled,CUST20784,22,Male,Student,Cardiff,12928,0,SUV,6,Excellent
CLM30796,POL13403,28/12/2021,28/12/2021,Collision,Low,FALSE,FALSE,1974,1636,Minor,22/03/2022,settled,CUST23403,50,Male,Student,Leeds,13164,28,Sedan,13,Poor
CLM30798,POL12146,21/03/2024,21/03/2024,Collision,Low,FALSE,FALSE,3053,1660,Minor,22/04/2024,settled,CUST22146,19,Male,Student,Glasgow,8944,1,SUV,9,Excellent
CLM34305,POL11784,05/06/2019,05/06/2019,Collision,Low,FALSE,FALSE,2228,1223,Minor,06/08/2019,settled,CUST21784,32,Male,Student,Newcastle,10733,14,Sedan,5,Good
CLM32753,POL10854,29/11/2019,01/12/2019,Collision,Low,FALSE,FALSE,1809,906,Minor,02/01/2020,settled,CUST20854,20,Female,Student,London,8031,0,Sedan,5,Good
CLM34567,POL10854,25/06/2019,25/06/2019,Collision,Low,FALSE,FALSE,1859,1248,Minor,23/09/2019,settled,CUST20854,20,Female,Student,London,8031,0,Sedan,5,Good
CLM32114,POL14736,28/04/2024,28/04/2024,Collision,Low,FALSE,FALSE,1576,1110,Minor,28/05/2024,settled,CUST24736,18,Male,Student,Glasgow,11491,0,SUV,3,Excellent
CLM30888,POL12915,25/03/2023,25/03/2023,Collision,Low,FALSE,FALSE,1706,1135,Minor,12/05/2023,settled,CUST22915,38,Male,Student,Glasgow,2933,19,Hatchback,12,Good
CLM32537,POL10920,27/02/2019,28/02/2019,Collision,Low,FALSE,FALSE,1441,1045,Minor,13/04/2019,settled,CUST20920,19,Female,Student,Edinburgh,20072,0,Sedan,14,Excellent
CLM33066,POL10999,31/08/2023,02/09/2023,Collision,Low,FALSE,FALSE,1801,1326,Minor,24/10/2023,settled,CUST20999,22,Male,Student,Cardiff,9700,4,Sedan,20,Good
CLM34854,POL11169,03/09/2022,03/09/2022,Collision,Low,FALSE,FALSE,3356,2519,Minor,16/11/2022,settled,CUST21169,18,Female,Student,Glasgow,14390,0,SUV,3,Good
CLM31204,POL11341,07/01/2020,09/01/2020,Collision,Low,FALSE,FALSE,1890,1508,Minor,29/03/2020,settled,CUST21341,22,Female,Student,Bristol,11218,2,SUV,10,Good
CLM32874,POL11217,15/09/2024,15/09/2024,Collision,Low,FALSE,FALSE,1965,1179,Minor,06/12/2024,settled,CUST21217,49,Female,Student,Manchester,15772,29,SUV,8,Fair
CLM32413,POL11236,26/01/2019,31/01/2019,Collision,Low,FALSE,FALSE,3318,2344,Minor,20/04/2019,settled,CUST21236,18,Male,Student,Edinburgh,10648,0,Sedan,15,Fair
CLM31264,POL13742,02/09/2020,02/09/2020,Collision,Low,FALSE,FALSE,2173,2411,Minor,30/10/2020,settled,CUST23742,27,Male,Student,Liverpool,12395,9,Sedan,8,Fair
CLM32755,POL11265,10/10/2018,12/10/2018,Collision,Low,FALSE,FALSE,1973,1081,Minor,06/12/2018,settled,CUST21265,21,Female,Student,London,8951,3,Sedan,19,Fair
CLM31889,POL11291,03/01/2019,04/01/2019,Collision,Low,FALSE,FALSE,1856,985,Minor,05/03/2019,settled,CUST21291,29,Male,Student,Bristol,10545,9,Coupe,19,Excellent
CLM32569,POL12545,10/12/2023,11/12/2023,Collision,Low,FALSE,FALSE,1589,1278,Minor,04/03/2024,settled,CUST22545,22,Male,Student,Newcastle,8545,2,Coupe,17,Poor
CLM32254,POL11851,10/10/2018,16/10/2018,Collision,Low,FALSE,FALSE,2180,1670,Minor,30/12/2018,settled,CUST21851,34,Male,Student,London,12303,14,SUV,6,Good
CLM31641,POL11358,08/03/2020,09/03/2020,Collision,Low,FALSE,FALSE,2322,1387,Minor,19/05/2020,settled,CUST21358,18,Female,Student,Glasgow,14164,0,Sedan,3,Good
CLM32757,POL11358,14/09/2023,17/09/2023,Collision,Low,FALSE,FALSE,1366,774,Minor,18/11/2023,settled,CUST21358,18,Female,Student,Glasgow,14164,0,Sedan,3,Good
CLM32747,POL11788,11/06/2020,13/06/2020,Collision,Low,FALSE,FALSE,1919,1158,Minor,09/08/2020,settled,CUST21788,19,Male,Student,Liverpool,13712,0,Hatchback,11,Good
CLM33323,POL11392,21/01/2020,22/01/2020,Collision,Low,FALSE,FALSE,2727,1696,Minor,20/03/2020,settled,CUST21392,42,Male,Student,Leeds,11037,24,Coupe,9,Excellent
CLM34434,POL11410,26/02/2020,26/02/2020,Collision,Low,FALSE,FALSE,1491,907,Minor,15/05/2020,settled,CUST21410,21,Female,Student,Glasgow,13561,3,Sedan,12,Fair
CLM32904,POL11906,18/09/2023,18/09/2023,Collision,Low,FALSE,FALSE,1634,1231,Minor,06/11/2023,settled,CUST21906,39,Female,Student,Liverpool,13101,17,Sedan,14,Excellent
CLM31653,POL12295,12/09/2023,13/09/2023,Collision,Low,FALSE,FALSE,2117,1269,Minor,09/11/2023,settled,CUST22295,36,Female,Student,London,12583,18,Sedan,2,Excellent
CLM33306,POL11516,05/02/2023,08/02/2023,Collision,Low,FALSE,FALSE,2082,1778,Minor,27/04/2023,settled,CUST21516,20,Female,Student,Bristol,12926,2,Hatchback,6,Good
CLM34090,POL11516,28/08/2024,01/09/2024,Collision,Low,FALSE,FALSE,1558,993,Minor,12/11/2024,settled,CUST21516,20,Female,Student,Bristol,12926,2,Hatchback,6,Good
CLM31536,POL14147,10/02/2022,12/02/2022,Collision,Low,FALSE,FALSE,1431,1508,Minor,18/04/2022,settled,CUST24147,28,Female,Student,Newcastle,9890,8,Motorcycle,11,Fair
CLM33145,POL12288,22/09/2021,23/09/2021,Collision,Low,FALSE,FALSE,1452,1273,Minor,05/11/2021,settled,CUST22288,22,Male,Student,London,10794,3,Sedan,19,Fair
CLM34245,POL11608,22/04/2021,24/04/2021,Collision,Low,FALSE,FALSE,1708,1191,Minor,28/05/2021,settled,CUST21608,35,Female,Student,Leeds,15628,16,Coupe,12,Good
CLM34464,POL13248,15/03/2020,15/03/2020,Collision,Low,FALSE,FALSE,2254,1657,Minor,31/05/2020,settled,CUST23248,21,Female,Student,Edinburgh,23143,2,Motorcycle,8,Fair
CLM31923,POL11674,29/01/2020,31/01/2020,Collision,Low,FALSE,FALSE,2307,1363,Minor,24/04/2020,settled,CUST21674,36,Male,Student,Birmingham,5070,18,Sedan,17,Good
CLM31733,POL12174,03/02/2022,08/02/2022,Collision,Low,FALSE,FALSE,2041,1560,Minor,26/03/2022,settled,CUST22174,21,Male,Student,Birmingham,13563,1,Hatchback,1,Good
CLM32468,POL11738,05/05/2021,07/05/2021,Collision,Low,FALSE,FALSE,1484,854,Minor,20/06/2021,settled,CUST21738,37,Male,Student,Newcastle,6321,18,Hatchback,17,Good
CLM31783,POL13179,18/03/2020,21/03/2020,Collision,Low,FALSE,FALSE,1711,1288,Minor,14/06/2020,settled,CUST23179,22,Male,Student,Cardiff,7162,2,SUV,0,Fair
CLM33056,POL13179,17/11/2024,17/11/2024,Collision,Low,FALSE,FALSE,1708,1277,Minor,25/12/2024,settled,CUST23179,22,Male,Student,Cardiff,7162,2,SUV,0,Fair
CLM32811,POL11825,18/08/2025,18/08/2025,Collision,Low,FALSE,FALSE,1933,990,Minor,29/09/2025,settled,CUST21825,22,Male,Student,Edinburgh,16028,4,SUV,5,Good
CLM31883,POL13104,31/10/2022,03/11/2022,Collision,Low,FALSE,FALSE,2057,1235,Minor,29/01/2023,settled,CUST23104,26,Male,Student,London,12143,7,Hatchback,2,Excellent
CLM34416,POL11932,05/02/2020,08/02/2020,Collision,Low,FALSE,FALSE,2456,2207,Minor,12/03/2020,settled,CUST21932,20,Male,Student,Birmingham,9481,0,Sedan,4,Fair
CLM33563,POL12255,02/02/2024,03/02/2024,Collision,Low,FALSE,FALSE,1628,1274,Minor,16/04/2024,settled,CUST22255,20,Female,Student,Edinburgh,4843,1,Sedan,13,Good
CLM34673,POL12668,12/01/2024,15/01/2024,Collision,Low,FALSE,FALSE,1009,897,Minor,26/02/2024,settled,CUST22668,18,Female,Student,Glasgow,15294,0,Motorcycle,14,Excellent
CLM33424,POL12627,22/06/2022,22/07/2022,Collision,Low,FALSE,FALSE,2210,1299,Minor,08/09/2022,settled,CUST22627,22,Male,Student,London,14631,1,Motorcycle,18,Excellent
CLM34634,POL12788,21/02/2019,21/02/2019,Collision,Low,FALSE,FALSE,1932,1298,Minor,26/03/2019,settled,CUST22788,35,Female,Student,Edinburgh,7206,17,Sedan,11,Excellent
CLM34951,POL13068,05/10/2019,05/10/2019,Collision,Low,FALSE,FALSE,1051,561,Minor,26/12/2019,settled,CUST23068,22,Female,Student,Glasgow,8929,1,Sedan,13,Good
CLM34327,POL13996,05/11/2018,08/11/2018,Collision,Low,FALSE,FALSE,1202,813,Minor,19/12/2018,settled,CUST23996,22,Male,Student,Edinburgh,11372,3,SUV,13,Fair
CLM35070,POL10525,01/07/2024,02/07/2024,Collision,Low,FALSE,FALSE,1073,817,Minor,15/08/2024,settled,CUST20525,21,Female,Student,Glasgow,8796,1,Hatchback,3,Excellent
CLM35113,POL10019,06/01/2022,07/01/2022,Collision,Low,FALSE,FALSE,2034,1177,Minor,20/03/2022,settled,CUST20019,19,Male,Student,Bristol,21852,0,Sedan,16,Fair
CLM35144,POL11358,01/09/2021,02/09/2021,Collision,Low,FALSE,FALSE,2610,1885,Minor,29/10/2021,settled,CUST21358,18,Female,Student,Glasgow,14164,0,Sedan,3,Good
CLM35173,POL11443,29/11/2019,29/11/2019,Collision,Low,FALSE,FALSE,2292,1839,Minor,08/01/2020,settled,CUST21443,19,Male,Student,Liverpool,10320,0,Motorcycle,1,Excellent
CLM35199,POL11824,30/01/2024,30/01/2024,Collision,Low,FALSE,FALSE,1825,1413,Minor,26/03/2024,settled,CUST21824,22,Male,Student,Bristol,4843,4,Hatchback,0,Good
CLM35220,POL13696,17/08/2021,17/08/2021,Collision,Low,FALSE,FALSE,2300,1652,Minor,07/11/2021,settled,CUST23696,19,Female,Student,Glasgow,9144,0,Coupe,0,Good
CLM35312,POL13322,15/02/2025,16/02/2025,Collision,Low,FALSE,FALSE,3453,2195,Minor,01/04/2025,settled,CUST23322,23,Male,Student,Edinburgh,14293,3,Motorcycle,11,Good
CLM35414,POL11218,31/12/2021,07/01/2022,Collision,Low,FALSE,FALSE,2318,1936,Minor,12/02/2022,settled,CUST21218,43,Female,Student,Glasgow,10584,23,Sedan,7,Fair
CLM35436,POL14575,06/10/2021,06/10/2021,Collision,Low,FALSE,FALSE,2210,1184,Minor,11/12/2021,settled,CUST24575,27,Male,Student,London,7799,7,Hatchback,9,Good
CLM35646,POL11012,25/05/2019,26/05/2019,Collision,Low,FALSE,FALSE,2303,1874,Minor,10/08/2019,settled,CUST21012,30,Male,Student,Cardiff,12084,10,Sedan,14,Good
CLM35673,POL10263,22/12/2024,22/12/2024,Collision,Low,FALSE,FALSE,2580,1845,Minor,19/02/2025,settled,CUST20263,20,Male,Student,Newcastle,14221,2,Hatchback,20,Good
CLM35872,POL10291,04/11/2024,06/11/2024,Collision,Low,FALSE,FALSE,1920,1509,Minor,25/12/2024,settled,CUST20291,19,Male,Student,Bristol,8456,1,Motorcycle,15,Excellent
CLM35944,POL12288,13/09/2019,17/09/2019,Collision,Low,FALSE,FALSE,2089,1091,Minor,27/11/2019,settled,CUST22288,22,Male,Student,London,10794,3,Sedan,19,Fair
CLM36026,POL12026,18/03/2021,18/03/2021,Collision,Low,FALSE,FALSE,1504,1191,Minor,04/06/2021,settled,CUST22026,22,Female,Student,Liverpool,8116,2,Hatchback,13,Good
CLM36080,POL12415,24/09/2019,25/09/2019,Collision,Low,FALSE,FALSE,2071,1770,Minor,07/12/2019,settled,CUST22415,36,Male,Student,Edinburgh,14643,14,Coupe,13,Good
CLM36137,POL10177,10/11/2023,10/11/2023,Collision,Low,FALSE,FALSE,2928,1992,Minor,11/01/2024,settled,CUST20177,22,Male,Student,Newcastle,15538,1,Motorcycle,14,Excellent
CLM36249,POL13313,21/08/2022,21/08/2022,Collision,Low,FALSE,FALSE,1779,1504,Minor,24/09/2022,settled,CUST23313,49,Male,Student,Glasgow,13551,29,Van,14,Excellent
CLM36277,POL12616,28/03/2020,28/03/2020,Collision,Low,FALSE,FALSE,2674,1708,Minor,03/06/2020,settled,CUST22616,19,Female,Student,Birmingham,12308,0,Sedan,12,Poor
CLM36353,POL11481,05/10/2018,05/10/2018,Collision,Low,FALSE,FALSE,2124,1824,Minor,14/12/2018,settled,CUST21481,21,Female,Student,Newcastle,11141,0,Sedan,14,Fair
CLM36386,POL11932,12/11/2019,14/11/2019,Collision,Low,FALSE,FALSE,1859,1173,Minor,17/12/2019,settled,CUST21932,20,Male,Student,Birmingham,9481,0,Sedan,4,Fair
CLM36431,POL14801,22/10/2019,23/10/2019,Collision,Low,FALSE,FALSE,2290,1969,Minor,24/11/2019,settled,CUST24801,20,Female,Student,London,10244,0,Sedan,11,Poor
CLM36441,POL13462,16/10/2022,21/10/2022,Collision,Low,FALSE,FALSE,1880,2112,Minor,07/12/2022,settled,CUST23462,47,Female,Student,Glasgow,12298,25,Hatchback,15,Good
CLM36495,POL10411,31/12/2019,01/01/2020,Collision,Low,FALSE,FALSE,2155,1659,Minor,10/03/2020,settled,CUST20411,20,Female,Student,Leeds,13810,0,Hatchback,18,Fair
CLM36689,POL10204,13/05/2021,14/05/2021,Collision,Low,FALSE,FALSE,1781,1016,Minor,05/08/2021,settled,CUST20204,20,Female,Student,Leeds,16170,0,SUV,9,Poor
CLM36723,POL14995,29/08/2021,31/08/2021,Collision,Low,FALSE,FALSE,1540,808,Minor,12/10/2021,settled,CUST24995,29,Male,Student,Liverpool,15622,9,Hatchback,18,Good
CLM36836,POL13569,20/02/2019,22/02/2019,Collision,Low,FALSE,FALSE,2022,2293,Minor,26/03/2019,settled,CUST23569,19,Female,Student,Liverpool,18310,0,Sedan,3,Excellent
CLM37097,POL10773,07/03/2021,08/03/2021,Collision,Low,FALSE,FALSE,1646,1056,Minor,12/05/2021,settled,CUST20773,22,Male,Student,Glasgow,5474,0,Motorcycle,17,Excellent
CLM37210,POL11990,18/09/2021,21/09/2021,Collision,Low,FALSE,FALSE,2166,3032,Minor,06/12/2021,settled,CUST21990,40,Male,Student,London,7292,22,SUV,14,Fair
CLM37271,POL14553,29/08/2024,30/08/2024,Collision,Low,FALSE,FALSE,2447,1553,Minor,01/10/2024,settled,CUST24553,36,Male,Student,Leeds,20117,16,Van,9,Good
CLM37283,POL11569,20/11/2022,22/11/2022,Collision,Low,FALSE,FALSE,2078,1109,Minor,31/01/2023,settled,CUST21569,18,Female,Student,Bristol,20360,0,Sedan,2,Fair
